"gene_id","ko_id"
"TRINITY_DN27994_c0_g1_i1.p1","K14950"
"TRINITY_DN64496_c0_g1_i1.p1","K14962"
"TRINITY_DN155563_c0_g1_i1.p1","K14990"
"TRINITY_DN42970_c0_g3_i1.p1","K14992"
"TRINITY_DN51028_c0_g1_i1.p1","K14994"
"TRINITY_DN12893_c1_g1_i1.p1","K14995"
"TRINITY_DN11161_c1_g1_i1.p1","K14997"
"TRINITY_DN12731_c0_g1_i1.p1","K14998"
"TRINITY_DN65020_c0_g2_i1.p1","K15013"
"TRINITY_DN30789_c0_g1_i2.p1","K15014"
"TRINITY_DN144054_c0_g1_i1.p1","K15015"
"TRINITY_DN8337_c1_g3_i2.p1","K15026"
"TRINITY_DN77197_c0_g1_i1.p1","K15028"
"TRINITY_DN2551_c0_g1_i2.p1","K15029"
"TRINITY_DN5546_c1_g1_i4.p1","K15030"
"TRINITY_DN102867_c0_g1_i2.p1","K15042"
"TRINITY_DN346858_c0_g1_i1.p1","K15047"
"TRINITY_DN280978_c0_g1_i1.p1","K15078"
"TRINITY_DN17049_c0_g1_i6.p1","K15083"
"TRINITY_DN162057_c0_g1_i1.p1","K15085"
"TRINITY_DN98984_c0_g1_i1.p1","K15100"
"TRINITY_DN33050_c0_g1_i2.p1","K15101"
"TRINITY_DN206480_c0_g1_i1.p1","K15102"
"TRINITY_DN212261_c0_g1_i1.p1","K15103"
"TRINITY_DN130984_c0_g1_i1.p1","K15104"
"TRINITY_DN147422_c0_g1_i1.p1","K15109"
"TRINITY_DN129865_c0_g1_i19.p1","K15110"
"TRINITY_DN206557_c0_g1_i1.p1","K15111"
"TRINITY_DN20368_c0_g1_i1.p1","K15112"
"TRINITY_DN459570_c0_g1_i1.p1","K15113"
"TRINITY_DN470585_c0_g1_i1.p1","K15115"
"TRINITY_DN10263_c0_g2_i1.p1","K15117"
"TRINITY_DN69547_c0_g1_i1.p1","K15119"
"TRINITY_DN355082_c0_g1_i1.p1","K15121"
"TRINITY_DN2606_c1_g1_i4.p1","K15122"
"TRINITY_DN55045_c0_g2_i5.p1","K15153"
"TRINITY_DN76951_c0_g3_i2.p1","K15172"
"TRINITY_DN8383_c1_g1_i1.p1","K15176"
"TRINITY_DN62539_c0_g1_i2.p1","K15177"
"TRINITY_DN26543_c0_g1_i6.p1","K15181"
"TRINITY_DN32432_c0_g1_i5.p1","K15190"
"TRINITY_DN103366_c0_g2_i1.p1","K15191"
"TRINITY_DN101107_c0_g2_i3.p1","K15196"
"TRINITY_DN2982_c0_g6_i1.p1","K15201"
"TRINITY_DN77837_c0_g1_i3.p1","K15210"
"TRINITY_DN84580_c0_g2_i1.p1","K15216"
"TRINITY_DN150061_c0_g1_i1.p1","K15227"
"TRINITY_DN94188_c0_g1_i2.p1","K15255"
"TRINITY_DN97638_c0_g2_i1.p1","K15258"
"TRINITY_DN330296_c0_g1_i1.p1","K15259"
"TRINITY_DN26843_c0_g1_i2.p1","K15263"
"TRINITY_DN96476_c3_g1_i1.p1","K15264"
"TRINITY_DN74341_c0_g2_i1.p1","K15272"
"TRINITY_DN460511_c0_g1_i1.p1","K15273"
"TRINITY_DN271703_c0_g1_i1.p1","K15275"
"TRINITY_DN127190_c0_g1_i1.p1","K15276"
"TRINITY_DN74201_c0_g1_i7.p1","K15277"
"TRINITY_DN266219_c0_g1_i1.p1","K15278"
"TRINITY_DN120884_c0_g1_i1.p1","K15280"
"TRINITY_DN43189_c0_g1_i2.p1","K15281"
"TRINITY_DN108197_c0_g1_i1.p1","K15283"
"TRINITY_DN134479_c0_g1_i1.p1","K15284"
"TRINITY_DN108436_c0_g1_i1.p1","K15285"
"TRINITY_DN268609_c0_g1_i1.p1","K15289"
"TRINITY_DN144723_c0_g1_i1.p1","K15292"
"TRINITY_DN36335_c0_g1_i2.p1","K15296"
"TRINITY_DN32602_c1_g1_i6.p1","K15303"
"TRINITY_DN393597_c0_g1_i1.p1","K15304"
"TRINITY_DN44165_c0_g1_i1.p1","K15305"
"TRINITY_DN220466_c0_g1_i1.p1","K15306"
"TRINITY_DN460147_c0_g1_i1.p1","K15331"
"TRINITY_DN450328_c0_g1_i2.p1","K15332"
"TRINITY_DN127187_c0_g2_i1.p1","K15333"
"TRINITY_DN39224_c0_g1_i1.p1","K15335"
"TRINITY_DN102514_c0_g2_i2.p1","K15336"
"TRINITY_DN75601_c0_g2_i2.p1","K15338"
"TRINITY_DN73371_c1_g1_i1.p1","K15340"
"TRINITY_DN208541_c0_g1_i2.p1","K15356"
"TRINITY_DN201561_c0_g1_i1.p1","K15361"
"TRINITY_DN455_c0_g1_i1.p1","K15371"
"TRINITY_DN33217_c0_g1_i3.p1","K15376"
"TRINITY_DN23647_c2_g1_i1.p1","K15377"
"TRINITY_DN8969_c0_g1_i1.p1","K15378"
"TRINITY_DN123127_c0_g1_i1.p1","K15381"
"TRINITY_DN456_c0_g3_i1.p1","K15382"
"TRINITY_DN22803_c0_g1_i1.p1","K15397"
"TRINITY_DN139795_c0_g1_i1.p1","K15407"
"TRINITY_DN41031_c0_g1_i1.p1","K15414"
"TRINITY_DN129397_c0_g1_i2.p1","K15420"
"TRINITY_DN480603_c0_g1_i1.p1","K15423"
"TRINITY_DN330460_c0_g1_i1.p1","K15425"
"TRINITY_DN59275_c0_g2_i1.p1","K15429"
"TRINITY_DN83077_c0_g1_i1.p1","K15430"
"TRINITY_DN224320_c0_g1_i2.p1","K15433"
"TRINITY_DN13120_c0_g1_i1.p1","K15436"
"TRINITY_DN40214_c0_g1_i2.p1","K15437"
"TRINITY_DN359294_c0_g1_i1.p1","K15442"
"TRINITY_DN111272_c0_g1_i1.p1","K15444"
"TRINITY_DN92489_c0_g2_i2.p1","K15445"
"TRINITY_DN161012_c0_g1_i1.p1","K15446"
"TRINITY_DN149395_c0_g1_i1.p1","K15448"
"TRINITY_DN84331_c0_g1_i1.p1","K15449"
"TRINITY_DN445278_c0_g1_i1.p1","K15451"
"TRINITY_DN98676_c0_g2_i7.p2","K15454"
"TRINITY_DN229581_c0_g1_i1.p1","K15460"
"TRINITY_DN6184_c0_g2_i2.p1","K15498"
"TRINITY_DN56920_c0_g1_i1.p1","K15501"
"TRINITY_DN77765_c0_g1_i4.p1","K15505"
"TRINITY_DN28295_c0_g1_i1.p1","K15509"
"TRINITY_DN211561_c0_g1_i1.p1","K15523"
"TRINITY_DN65282_c0_g1_i1.p1","K15528"
"TRINITY_DN208152_c0_g1_i1.p1","K15535"
"TRINITY_DN111889_c0_g1_i2.p1","K15537"
"TRINITY_DN174130_c0_g1_i1.p1","K15538"
"TRINITY_DN61097_c0_g2_i1.p1","K15541"
"TRINITY_DN134890_c0_g1_i1.p1","K15542"
"TRINITY_DN467843_c0_g1_i1.p1","K15630"
"TRINITY_DN7263_c0_g1_i2.p1","K15631"
"TRINITY_DN82105_c0_g2_i1.p1","K15634"
"TRINITY_DN93826_c0_g1_i2.p1","K15637"
"TRINITY_DN34801_c0_g1_i7.p1","K15660"
"TRINITY_DN175929_c0_g1_i1.p1","K15663"
"TRINITY_DN31336_c1_g1_i4.p1","K15666"
"TRINITY_DN97644_c0_g1_i2.p1","K15683"
"TRINITY_DN209223_c0_g1_i1.p1","K15687"
"TRINITY_DN23173_c1_g1_i1.p1","K15697"
"TRINITY_DN385443_c0_g1_i1.p3","K15717"
"TRINITY_DN29360_c0_g1_i3.p1","K15730"
"TRINITY_DN327938_c0_g1_i1.p1","K15731"
"TRINITY_DN457073_c0_g1_i1.p1","K15734"
"TRINITY_DN79529_c0_g2_i4.p1","K15745"
"TRINITY_DN219814_c0_g1_i1.p1","K15746"
"TRINITY_DN326333_c0_g1_i2.p1","K15779"
"TRINITY_DN25576_c1_g1_i1.p1","K15783"
"TRINITY_DN42694_c0_g2_i1.p1","K15789"
"TRINITY_DN385444_c0_g1_i1.p1","K15865"
"TRINITY_DN340387_c0_g1_i1.p1","K15866"
"TRINITY_DN75713_c0_g2_i1.p1","K15889"
"TRINITY_DN55801_c0_g2_i1.p1","K15920"
"TRINITY_DN486479_c0_g1_i1.p1","K15977"
"TRINITY_DN333501_c0_g1_i1.p1","K15986"
"TRINITY_DN18179_c0_g1_i2.p1","K15987"
"TRINITY_DN59649_c0_g1_i1.p1","K16044"
"TRINITY_DN59176_c0_g1_i1.p1","K16055"
"TRINITY_DN89117_c0_g2_i1.p1","K16066"
"TRINITY_DN65054_c1_g1_i1.p1","K16075"
"TRINITY_DN47825_c1_g1_i4.p2","K16124"
"TRINITY_DN473234_c0_g1_i1.p1","K16185"
"TRINITY_DN169830_c0_g1_i1.p1","K16186"
"TRINITY_DN25191_c1_g3_i1.p1","K16194"
"TRINITY_DN443909_c0_g1_i1.p1","K16195"
"TRINITY_DN452365_c0_g1_i1.p1","K16196"
"TRINITY_DN163192_c0_g1_i1.p1","K16197"
"TRINITY_DN81726_c0_g1_i1.p1","K16216"
"TRINITY_DN139987_c0_g1_i1.p1","K16219"
"TRINITY_DN55434_c0_g1_i1.p1","K16264"
"TRINITY_DN228432_c0_g1_i2.p1","K16280"
"TRINITY_DN66554_c0_g1_i1.p1","K16284"
"TRINITY_DN80194_c0_g1_i2.p1","K16290"
"TRINITY_DN39347_c0_g1_i1.p1","K16296"
"TRINITY_DN450155_c0_g1_i1.p1","K16297"
"TRINITY_DN120478_c0_g1_i1.p1","K16302"
"TRINITY_DN95516_c0_g2_i1.p1","K16330"
"TRINITY_DN83505_c0_g1_i5.p1","K16353"
"TRINITY_DN396156_c0_g1_i1.p1","K16365"
"TRINITY_DN47230_c0_g2_i1.p1","K16424"
"TRINITY_DN351364_c0_g1_i1.p1","K16455"
"TRINITY_DN10721_c0_g1_i1.p1","K16457"
"TRINITY_DN16249_c0_g1_i2.p1","K16458"
"TRINITY_DN25935_c0_g3_i1.p2","K16465"
"TRINITY_DN8829_c0_g1_i1.p1","K16466"
"TRINITY_DN54763_c0_g1_i4.p1","K16471"
"TRINITY_DN2668_c0_g1_i1.p1","K16473"
"TRINITY_DN31852_c0_g1_i1.p1","K16474"
"TRINITY_DN65689_c0_g1_i2.p1","K16478"
"TRINITY_DN142180_c0_g1_i1.p1","K16487"
"TRINITY_DN8085_c1_g1_i2.p1","K16489"
"TRINITY_DN20431_c0_g1_i1.p1","K16531"
"TRINITY_DN2982_c1_g1_i1.p1","K16535"
"TRINITY_DN50381_c0_g3_i1.p1","K16540"
"TRINITY_DN10993_c0_g2_i3.p1","K16559"
"TRINITY_DN143007_c0_g1_i1.p1","K16569"
"TRINITY_DN50223_c0_g1_i2.p1","K16570"
"TRINITY_DN62989_c0_g1_i2.p1","K16571"
"TRINITY_DN385772_c0_g1_i1.p1","K16575"
"TRINITY_DN68945_c0_g1_i1.p1","K16576"
"TRINITY_DN66844_c0_g1_i2.p1","K16578"
"TRINITY_DN399928_c0_g1_i1.p1","K16582"
"TRINITY_DN23916_c0_g2_i1.p1","K16583"
"TRINITY_DN34388_c0_g1_i3.p1","K16601"
"TRINITY_DN87980_c0_g1_i1.p1","K16602"
"TRINITY_DN34358_c0_g2_i3.p1","K16603"
"TRINITY_DN41236_c0_g1_i1.p1","K16604"
"TRINITY_DN224260_c0_g1_i2.p1","K16605"
"TRINITY_DN231757_c0_g1_i2.p1","K16606"
"TRINITY_DN91596_c0_g2_i3.p1","K16608"
"TRINITY_DN20688_c0_g1_i2.p1","K16634"
"TRINITY_DN26283_c0_g1_i1.p1","K16639"
"TRINITY_DN41743_c0_g1_i7.p1","K16669"
"TRINITY_DN277805_c0_g1_i1.p1","K16675"
"TRINITY_DN214831_c0_g1_i1.p1","K16742"
"TRINITY_DN9623_c0_g1_i3.p1","K16743"
"TRINITY_DN32129_c0_g1_i1.p1","K16745"
"TRINITY_DN157060_c0_g1_i1.p1","K16746"
"TRINITY_DN33330_c0_g1_i1.p1","K16747"
"TRINITY_DN339309_c0_g1_i1.p1","K16748"
"TRINITY_DN71690_c0_g1_i1.p1","K16749"
"TRINITY_DN390024_c0_g1_i1.p1","K16755"
"TRINITY_DN7939_c0_g1_i2.p1","K16780"
"TRINITY_DN266792_c0_g1_i1.p1","K16781"
"TRINITY_DN387028_c0_g1_i1.p1","K16841"
"TRINITY_DN473024_c0_g1_i1.p1","K16842"
"TRINITY_DN230743_c0_g1_i1.p1","K16855"
"TRINITY_DN386886_c0_g1_i1.p1","K16860"
"TRINITY_DN25004_c0_g2_i1.p1","K16862"
"TRINITY_DN43031_c0_g1_i2.p1","K16890"
"TRINITY_DN205349_c0_g1_i2.p1","K16900"
"TRINITY_DN47623_c0_g2_i3.p1","K16911"
"TRINITY_DN150324_c0_g1_i7.p1","K16914"
"TRINITY_DN56778_c0_g1_i6.p1","K17065"
"TRINITY_DN482668_c0_g1_i1.p1","K17080"
"TRINITY_DN28184_c0_g1_i1.p1","K17081"
"TRINITY_DN59775_c0_g1_i2.p1","K17085"
"TRINITY_DN395335_c0_g1_i1.p1","K17086"
"TRINITY_DN64648_c0_g1_i8.p1","K17087"
"TRINITY_DN65479_c0_g1_i1.p1","K17108"
"TRINITY_DN470123_c0_g1_i1.p1","K17231"
"TRINITY_DN66616_c0_g1_i1.p1","K17253"
"TRINITY_DN70767_c0_g1_i22.p1","K17255"
"TRINITY_DN11093_c0_g2_i3.p1","K17260"
"TRINITY_DN18832_c0_g1_i1.p1","K17261"
"TRINITY_DN46419_c0_g2_i4.p1","K17262"
"TRINITY_DN1808_c0_g1_i9.p1","K17266"
"TRINITY_DN22069_c0_g2_i1.p1","K17267"
"TRINITY_DN397409_c0_g1_i2.p1","K17275"
"TRINITY_DN48744_c1_g1_i1.p1","K17278"
"TRINITY_DN32559_c0_g2_i1.p1","K17279"
"TRINITY_DN28127_c0_g1_i1.p1","K17290"
"TRINITY_DN3689_c0_g1_i6.p1","K17301"
"TRINITY_DN112398_c0_g1_i8.p1","K17302"
"TRINITY_DN83583_c0_g2_i2.p1","K17336"
"TRINITY_DN49604_c0_g2_i1.p1","K17339"
"TRINITY_DN93316_c0_g3_i1.p1","K17361"
"TRINITY_DN99207_c0_g1_i1.p1","K17362"
"TRINITY_DN348049_c0_g1_i3.p1","K17408"
"TRINITY_DN5963_c0_g1_i2.p1","K17413"
"TRINITY_DN486249_c0_g1_i1.p1","K17430"
"TRINITY_DN12023_c0_g1_i1.p1","K17491"
"TRINITY_DN337713_c0_g1_i1.p1","K17496"
"TRINITY_DN5997_c0_g1_i2.p1","K17497"
"TRINITY_DN35845_c0_g1_i12.p1","K17499"
"TRINITY_DN88434_c0_g1_i1.p1","K17506"
"TRINITY_DN115112_c0_g1_i2.p1","K17508"
"TRINITY_DN328298_c0_g1_i1.p1","K17525"
"TRINITY_DN27775_c0_g1_i1.p1","K17541"
"TRINITY_DN127613_c0_g1_i4.p1","K17544"
"TRINITY_DN9561_c0_g2_i3.p1","K17545"
"TRINITY_DN351895_c0_g1_i1.p1","K17550"
"TRINITY_DN67958_c0_g1_i4.p1","K17570"
"TRINITY_DN83893_c0_g1_i1.p1","K17576"
"TRINITY_DN391900_c0_g1_i1.p1","K17580"
"TRINITY_DN74617_c0_g1_i1.p1","K17584"
"TRINITY_DN282477_c0_g1_i1.p1","K17592"
"TRINITY_DN28653_c0_g1_i1.p1","K17600"
"TRINITY_DN24319_c0_g2_i2.p1","K17605"
"TRINITY_DN79757_c0_g2_i2.p1","K17606"
"TRINITY_DN326802_c0_g1_i1.p1","K17607"
"TRINITY_DN284216_c0_g1_i1.p1","K17609"
"TRINITY_DN83964_c0_g2_i1.p1","K17615"
"TRINITY_DN69372_c0_g1_i1.p1","K17616"
"TRINITY_DN154255_c0_g1_i1.p1","K17619"
"TRINITY_DN215951_c0_g1_i1.p1","K17623"
"TRINITY_DN15346_c0_g1_i3.p1","K17679"
"TRINITY_DN110699_c0_g2_i1.p1","K17681"
"TRINITY_DN44610_c0_g1_i1.p1","K17686"
"TRINITY_DN229609_c0_g1_i2.p1","K17700"
"TRINITY_DN88957_c0_g1_i2.p1","K17725"
"TRINITY_DN95334_c0_g1_i1.p1","K17732"
"TRINITY_DN382242_c0_g1_i1.p1","K17734"
"TRINITY_DN337322_c0_g1_i1.p1","K17743"
"TRINITY_DN18188_c0_g2_i2.p2","K17757"
"TRINITY_DN403861_c0_g1_i1.p1","K17759"
"TRINITY_DN25394_c0_g1_i1.p1","K17780"
"TRINITY_DN12643_c0_g1_i1.p1","K17783"
"TRINITY_DN344942_c0_g1_i1.p1","K17794"
"TRINITY_DN211592_c0_g1_i1.p1","K17795"
"TRINITY_DN322141_c0_g1_i1.p1","K17800"
"TRINITY_DN31442_c0_g1_i1.p1","K17803"
"TRINITY_DN77177_c0_g2_i1.p1","K17804"
"TRINITY_DN107677_c0_g2_i1.p1","K17808"
"TRINITY_DN225985_c0_g1_i1.p1","K17816"
"TRINITY_DN35032_c0_g1_i1.p1","K17822"
"TRINITY_DN60890_c0_g1_i1.p1","K17836"
"TRINITY_DN208248_c0_g1_i1.p1","K17866"
"TRINITY_DN5034_c0_g1_i6.p1","K17871"
"TRINITY_DN91872_c0_g2_i1.p1","K17872"
"TRINITY_DN35743_c0_g2_i2.p1","K17883"
"TRINITY_DN14918_c0_g1_i5.p1","K17892"
"TRINITY_DN54997_c0_g1_i1.p1","K17893"
"TRINITY_DN448630_c0_g1_i1.p1","K17900"
"TRINITY_DN32382_c0_g2_i1.p1","K17907"
"TRINITY_DN37800_c0_g2_i1.p1","K17908"
"TRINITY_DN24493_c0_g2_i2.p1","K17914"
"TRINITY_DN29305_c0_g2_i2.p1","K17917"
"TRINITY_DN164088_c0_g1_i1.p1","K17938"
"TRINITY_DN32725_c0_g1_i1.p1","K17943"
"TRINITY_DN340627_c0_g1_i1.p1","K17969"
"TRINITY_DN7228_c0_g1_i3.p1","K17972"
"TRINITY_DN20679_c0_g1_i1.p1","K17981"
"TRINITY_DN459054_c0_g1_i1.p1","K18010"
"TRINITY_DN406071_c0_g1_i1.p1","K18019"
"TRINITY_DN15002_c0_g1_i1.p2","K18041"
"TRINITY_DN139101_c0_g1_i1.p1","K18042"
"TRINITY_DN203316_c0_g1_i1.p1","K18055"
"TRINITY_DN53158_c0_g1_i1.p1","K18059"
"TRINITY_DN120627_c0_g1_i1.p1","K18079"
"TRINITY_DN35024_c0_g1_i2.p1","K18081"
"TRINITY_DN71581_c0_g1_i1.p1","K18106"
"TRINITY_DN32423_c0_g1_i1.p1","K18121"
"TRINITY_DN33532_c0_g1_i1.p1","K18166"
"TRINITY_DN77396_c0_g1_i3.p1","K18171"
"TRINITY_DN404135_c0_g1_i1.p1","K18183"
"TRINITY_DN138366_c0_g1_i2.p1","K18204"
"TRINITY_DN203186_c0_g1_i1.p1","K18213"
"TRINITY_DN60523_c0_g1_i2.p1","K18270"
"TRINITY_DN338158_c0_g1_i1.p1","K18272"
"TRINITY_DN90809_c0_g2_i2.p1","K18273"
"TRINITY_DN36195_c0_g1_i1.p1","K18277"
"TRINITY_DN5862_c0_g1_i4.p1","K18283"
"TRINITY_DN88921_c0_g1_i1.p1","K18327"
"TRINITY_DN110856_c0_g1_i3.p1","K18328"
"TRINITY_DN11781_c0_g1_i1.p1","K18335"
"TRINITY_DN125079_c0_g1_i2.p1","K18368"
"TRINITY_DN201964_c0_g1_i1.p1","K18399"
"TRINITY_DN212654_c0_g1_i1.p1","K18408"
"TRINITY_DN129491_c0_g1_i1.p1","K18416"
"TRINITY_DN119799_c0_g1_i4.p1","K18422"
"TRINITY_DN54794_c0_g2_i1.p1","K18423"
"TRINITY_DN1980_c0_g1_i6.p1","K18425"
"TRINITY_DN146497_c0_g1_i1.p1","K18437"
"TRINITY_DN4824_c0_g2_i1.p1","K18438"
"TRINITY_DN27913_c0_g6_i1.p1","K18441"
"TRINITY_DN117183_c0_g1_i2.p1","K18442"
"TRINITY_DN390366_c0_g1_i1.p1","K18443"
"TRINITY_DN128964_c1_g1_i1.p1","K18447"
"TRINITY_DN92569_c0_g2_i1.p1","K18458"
"TRINITY_DN24941_c0_g1_i3.p1","K18459"
"TRINITY_DN10974_c0_g1_i1.p1","K18460"
"TRINITY_DN218559_c0_g1_i1.p1","K18463"
"TRINITY_DN103230_c0_g2_i1.p1","K18464"
"TRINITY_DN117067_c2_g1_i1.p1","K18465"
"TRINITY_DN134959_c0_g1_i1.p1","K18466"
"TRINITY_DN467179_c0_g1_i1.p2","K18467"
"TRINITY_DN31148_c0_g3_i1.p1","K18468"
"TRINITY_DN67181_c0_g3_i2.p1","K18469"
"TRINITY_DN11730_c0_g2_i1.p1","K18470"
"TRINITY_DN391274_c0_g1_i1.p1","K18477"
"TRINITY_DN140388_c0_g1_i1.p1","K18482"
"TRINITY_DN465874_c0_g1_i1.p1","K18532"
"TRINITY_DN91802_c2_g1_i1.p1","K18533"
"TRINITY_DN20535_c0_g1_i1.p1","K18534"
"TRINITY_DN134776_c0_g2_i1.p1","K18550"
"TRINITY_DN429379_c0_g1_i1.p1","K18551"
"TRINITY_DN39114_c0_g1_i2.p1","K18579"
"TRINITY_DN327449_c0_g1_i1.p1","K18584"
"TRINITY_DN18457_c0_g2_i2.p1","K18595"
"TRINITY_DN71698_c0_g1_i1.p1","K18598"
"TRINITY_DN2173_c0_g1_i2.p1","K18643"
"TRINITY_DN9896_c0_g1_i12.p2","K18655"
"TRINITY_DN403749_c0_g1_i1.p1","K18660"
"TRINITY_DN88920_c0_g1_i5.p1","K18663"
"TRINITY_DN2850_c1_g1_i1.p1","K18667"
"TRINITY_DN66257_c0_g2_i2.p1","K18669"
"TRINITY_DN59543_c0_g2_i1.p1","K18670"
"TRINITY_DN23694_c0_g1_i1.p1","K18671"
"TRINITY_DN267882_c0_g1_i1.p1","K18674"
"TRINITY_DN113300_c0_g1_i3.p1","K18693"
"TRINITY_DN88941_c0_g1_i1.p1","K18726"
"TRINITY_DN121306_c0_g2_i1.p1","K18727"
"TRINITY_DN37140_c0_g2_i2.p1","K18738"
"TRINITY_DN18258_c0_g1_i1.p1","K18740"
"TRINITY_DN448862_c0_g1_i1.p1","K18749"
"TRINITY_DN452650_c0_g1_i1.p1","K18752"
"TRINITY_DN9704_c2_g1_i1.p1","K18757"
"TRINITY_DN43453_c0_g1_i1.p1","K18758"
"TRINITY_DN263583_c0_g1_i2.p1","K18763"
"TRINITY_DN386693_c0_g1_i1.p1","K18764"
"TRINITY_DN98569_c0_g2_i1.p1","K18776"
"TRINITY_DN25413_c0_g2_i1.p1","K18787"
"TRINITY_DN91961_c0_g2_i1.p1","K18798"
"TRINITY_DN76179_c0_g1_i1.p1","K18802"
"TRINITY_DN68450_c0_g1_i1.p1","K18826"
"TRINITY_DN127648_c0_g1_i1.p1","K18912"
"TRINITY_DN214358_c0_g1_i1.p1","K18914"
"TRINITY_DN6333_c0_g1_i1.p1","K18932"
"TRINITY_DN72205_c0_g1_i2.p1","K18953"
"TRINITY_DN9677_c0_g1_i7.p1","K18988"
"TRINITY_DN39220_c0_g2_i6.p1","K18995"
"TRINITY_DN83508_c0_g1_i3.p1","K18999"
"TRINITY_DN209251_c0_g1_i1.p1","K19006"
"TRINITY_DN56478_c0_g1_i3.p1","K19023"
"TRINITY_DN71917_c0_g1_i1.p1","K19025"
"TRINITY_DN15011_c0_g1_i1.p1","K19026"
"TRINITY_DN128103_c0_g1_i1.p1","K19027"
"TRINITY_DN136373_c0_g1_i1.p1","K19036"
"TRINITY_DN29085_c0_g2_i3.p1","K19041"
"TRINITY_DN284555_c0_g1_i1.p1","K19050"
"TRINITY_DN22194_c0_g1_i2.p1","K19069"
"TRINITY_DN92439_c0_g1_i2.p1","K19073"
"TRINITY_DN213758_c0_g1_i1.p1","K19176"
"TRINITY_DN445207_c0_g1_i1.p1","K19178"
"TRINITY_DN272690_c0_g1_i1.p1","K19199"
"TRINITY_DN270358_c0_g1_i1.p1","K19200"
"TRINITY_DN345065_c0_g1_i1.p1","K19219"
"TRINITY_DN119789_c0_g1_i1.p1","K19225"
"TRINITY_DN325299_c0_g1_i1.p1","K19245"
"TRINITY_DN24217_c0_g2_i7.p1","K19269"
"TRINITY_DN219267_c0_g1_i1.p1","K19306"
"TRINITY_DN118143_c0_g1_i1.p1","K19307"
"TRINITY_DN401064_c0_g1_i2.p1","K19327"
"TRINITY_DN26386_c0_g1_i1.p1","K19329"
"TRINITY_DN383398_c0_g1_i1.p1","K19352"
"TRINITY_DN27927_c0_g1_i1.p1","K19357"
"TRINITY_DN273149_c0_g1_i1.p1","K19360"
"TRINITY_DN59749_c0_g2_i1.p1","K19362"
"TRINITY_DN154892_c0_g1_i1.p1","K19367"
"TRINITY_DN49605_c0_g2_i1.p1","K19369"
"TRINITY_DN95943_c0_g2_i1.p1","K19370"
"TRINITY_DN41158_c0_g1_i1.p1","K19371"
"TRINITY_DN91946_c0_g2_i2.p1","K19372"
"TRINITY_DN389507_c0_g1_i4.p1","K19385"
"TRINITY_DN93719_c0_g1_i2.p1","K19398"
"TRINITY_DN340788_c0_g1_i1.p1","K19511"
"TRINITY_DN62422_c0_g2_i4.p1","K19513"
"TRINITY_DN62632_c0_g2_i1.p1","K19519"
"TRINITY_DN327025_c0_g1_i1.p1","K19525"
"TRINITY_DN46025_c0_g1_i2.p1","K19539"
"TRINITY_DN56699_c0_g1_i1.p1","K19573"
"TRINITY_DN97811_c0_g2_i1.p1","K19584"
"TRINITY_DN95354_c0_g2_i1.p1","K19596"
"TRINITY_DN70749_c0_g2_i2.p1","K19603"
"TRINITY_DN68068_c0_g1_i1.p1","K19612"
"TRINITY_DN153861_c0_g1_i1.p1","K19619"
"TRINITY_DN163672_c0_g1_i1.p1","K19620"
"TRINITY_DN139634_c0_g1_i1.p1","K19656"
"TRINITY_DN174327_c0_g1_i1.p1","K19658"
"TRINITY_DN5182_c0_g1_i8.p1","K19668"
"TRINITY_DN36156_c0_g2_i1.p1","K19671"
"TRINITY_DN266104_c0_g1_i1.p1","K19672"
"TRINITY_DN204358_c0_g1_i1.p1","K19673"
"TRINITY_DN65593_c0_g1_i1.p1","K19674"
"TRINITY_DN21010_c0_g1_i6.p1","K19676"
"TRINITY_DN57334_c1_g2_i5.p1","K19677"
"TRINITY_DN82065_c0_g2_i1.p1","K19678"
"TRINITY_DN29592_c0_g2_i1.p1","K19679"
"TRINITY_DN383368_c0_g1_i1.p1","K19680"
"TRINITY_DN94291_c0_g1_i2.p1","K19681"
"TRINITY_DN459268_c0_g1_i1.p1","K19682"
"TRINITY_DN14833_c0_g2_i2.p1","K19683"
"TRINITY_DN4372_c0_g1_i3.p1","K19684"
"TRINITY_DN21237_c0_g2_i1.p1","K19685"
"TRINITY_DN28253_c0_g1_i1.p2","K19704"
"TRINITY_DN212316_c0_g1_i1.p1","K19707"
"TRINITY_DN31577_c0_g1_i3.p1","K19716"
"TRINITY_DN88919_c0_g1_i1.p1","K19720"
"TRINITY_DN90681_c0_g1_i2.p1","K19729"
"TRINITY_DN21876_c0_g1_i1.p1","K19750"
"TRINITY_DN47637_c0_g1_i1.p1","K19753"
"TRINITY_DN49825_c0_g1_i1.p1","K19754"
"TRINITY_DN34493_c0_g1_i1.p1","K19755"
"TRINITY_DN17646_c0_g1_i3.p1","K19756"
"TRINITY_DN2969_c0_g1_i5.p1","K19757"
"TRINITY_DN239218_c0_g1_i1.p1","K19760"
"TRINITY_DN20792_c0_g1_i1.p1","K19787"
"TRINITY_DN102408_c0_g1_i1.p1","K19788"
"TRINITY_DN39936_c0_g4_i1.p1","K19800"
"TRINITY_DN66130_c0_g1_i1.p1","K19801"
"TRINITY_DN393951_c0_g1_i1.p1","K19828"
"TRINITY_DN322241_c0_g1_i1.p1","K19833"
"TRINITY_DN20537_c0_g1_i10.p1","K19870"
"TRINITY_DN96459_c0_g1_i2.p1","K19881"
"TRINITY_DN66661_c0_g1_i1.p1","K19882"
